	type	cluster	gustatory	hygrosensory	mechanosensory	mechanosensory_auditory	mechanosensory_eye_bristle	mechanosensory_head_bristle	mechanosensory_jo	mechanosensory_taste_peg	ocellar	olfactory	thermosensory	visual_projection	visual
129	DNge113	13	7.59879518072289	6.8	3.0578313253012	3.98192771084337	6.09277108433735	5.57228915662651	3.07951807228916	8.53855421686747	7.77710843373494	6.6710843373494	7.03855421686747	4.43614457831325	7.70963855421687
130	DNge130	13	6.59036144578313	7.23192771084337	3.04819277108434	3.64457831325301	4.2289156626506	3.87650602409639	3.46987951807229	8.17469879518072	8.4066265060241	6.42168674698795	7.31626506024096	4.26807228915663	7.75602409638554
131	DNge145	13	7.55421686746988	6.95481927710843	2.94728915662651	3.61897590361446	5.99548192771084	5.57530120481928	2.91265060240964	8.61746987951807	7.44879518072289	6.74548192771084	7.16114457831325	4.21234939759036	7.43222891566265
132	DNg06	14	7.77844712182062	7.31124497991968	3.71352074966533	6.07630522088353	6.7289156626506	6.10709504685408	3.70615796519411	8.95448460508701	7.31726907630522	7.0669344042838	7.38621151271754	3.66064257028112	7.14725568942436
133	DNg07	14	7.96460843373494	7.32115963855422	2.71950301204819	5.64156626506024	6.30760542168675	5.54932228915663	2.70933734939759	9.0105421686747	7.30045180722892	6.99887048192771	7.46724397590361	4.27635542168675	7.5414156626506
134	DNg08	14	7.85432639649507	7.12267250821468	3.12322015334064	5.67305585980285	6.27738225629792	5.52738225629792	3.14485213581599	8.87623220153341	7.52354874041621	6.8433734939759	7.17305585980285	4.2960021905805	7.62294633077766
135	DNg106	14	7.8209982788296	7.05808950086058	2.76506024096386	5.06067125645439	5.95869191049914	5.07314974182444	2.76721170395869	8.92082616179002	7.55034423407917	6.69449225473322	7.30679862306368	4.4328743545611	7.67168674698795
136	DNg110	14	7.82530120481928	7.35542168674699	3.82831325301205	6.12751004016064	6.59638554216868	5.90763052208835	3.86244979919679	8.8363453815261	7.30522088353414	7.03313253012048	7.39357429718875	3.94176706827309	7.37048192771084
137	DNg32	14	7.62349397590361	6.3644578313253	3.79518072289157	4.59036144578313	6.10843373493976	5.68975903614458	3.83132530120482	8.73493975903614	7.84036144578313	6.14156626506024	6.5933734939759	3.7289156626506	7.42771084337349
138	DNg36_a	14	8.12048192771084	7.51606425702811	4.32329317269076	6.03212851405623	7.09236947791165	6.23092369477912	4.39156626506024	8.96987951807229	7.06224899598394	7.11646586345382	7.44578313253012	3.56024096385542	7.00803212851406
139	DNg40	14	6.92771084337349	7.39457831325301	4.62048192771084	5.25602409638554	5.85240963855422	5.65361445783132	4.81024096385542	8.40963855421687	8.43975903614458	6.46084337349398	7.44879518072289	2.88253012048193	6.60542168674699
140	DNg51	14	7.62801204819277	7.14156626506024	3.37951807228916	4.97289156626506	6.18975903614458	5.5210843373494	3.43825301204819	8.75451807228916	7.26957831325301	6.82981927710843	7.24548192771084	3.89759036144578	7.24096385542169
141	DNg56	14	7.32831325301205	6.23795180722892	3.9066265060241	4.65963855421687	6.22590361445783	5.56325301204819	3.88855421686747	8.14759036144578	7.57530120481928	6.00301204819277	6.52710843373494	3.85240963855422	7.16867469879518
142	DNg99	14	7.74397590361446	6.96686746987952	3.13855421686747	4.96385542168675	6.23192771084337	5.41867469879518	3.08734939759036	8.83433734939759	7.29518072289157	6.58734939759036	7.04518072289157	4	7.33734939759036
143	DNge016	14	7.87048192771084	7.1144578313253	3.10542168674699	5.67168674698795	6.32831325301205	5.67469879518072	3.07228915662651	8.71987951807229	7.49397590361446	6.81325301204819	7.15060240963855	4.06325301204819	7.37951807228916
144	DNge084	14	7.76807228915663	6.89759036144578	3.10542168674699	5.61144578313253	6.50301204819277	5.87349397590361	3.16867469879518	9.07831325301205	7.46385542168675	6.7289156626506	6.98795180722892	4.14156626506024	7.28012048192771
145	DNge089	14	7.44201807228916	7.23117469879518	3.93222891566265	5.83283132530121	6.38780120481928	5.63027108433735	3.97138554216867	8.47590361445783	7.10316265060241	6.93900602409639	7.35768072289157	3.88629518072289	7.19578313253012
146	DNge090	14	7.74548192771084	7.43373493975904	3.16415662650602	5.77710843373494	6.45331325301205	5.75602409638554	3.20632530120482	8.84487951807229	6.96234939759036	7.19427710843373	7.60090361445783	4.15512048192771	7.34487951807229
147	DNge091	14	7.85258681785967	7.38660524450744	2.66052445074415	4.97236002834869	6.25407512402551	5.51311126860383	2.66583982990787	8.96350106307583	7.13146704464918	7.07831325301205	7.59886605244507	4.28951098511694	7.5173635719348
148	DNge093	14	7.84186746987952	7.54668674698795	3.52710843373494	5.94277108433735	6.7183734939759	5.90060240963855	3.45632530120482	8.90813253012048	6.81325301204819	7.26656626506024	7.70030120481928	3.93825301204819	7.17771084337349
149	DNge094	14	7.97461273666093	7.0907917383821	4.08476764199656	5.55938037865749	6.86962134251291	6.13339070567986	4.0933734939759	9.06325301204819	7.51850258175559	6.8209982788296	7.04302925989673	3.17082616179002	6.99311531841652
150	DNge110	14	7.80722891566265	7.51204819277108	3.78313253012048	6.05722891566265	6.35542168674699	5.57831325301205	3.80421686746988	8.76204819277108	7.25602409638554	7.16265060240964	7.5210843373494	3.91566265060241	7.35240963855422
151	DNge111	14	7.6855421686747	7.14096385542169	2.74819277108434	5.70843373493976	6.54578313253012	5.78915662650602	2.72409638554217	8.89156626506024	6.73855421686747	6.94096385542169	7.46867469879518	3.94578313253012	7.08433734939759
152	DNge112	14	7.23795180722892	7.23795180722892	3.81927710843373	6.12349397590361	6.50301204819277	5.80421686746988	3.94277108433735	8.41867469879518	7.11746987951807	6.93975903614458	7.34939759036145	4.13855421686747	7.29518072289157
153	DNge138	14	6.56024096385542	6.89759036144578	4.26506024096386	5.37650602409639	6.32530120481928	5.69879518072289	4.54216867469879	7.80722891566265	8	6.33433734939759	6.99698795180723	3.66566265060241	7.1355421686747
154	DNge140	14	7.48192771084337	7.20180722891566	3.88253012048193	5.73795180722892	6.25903614457831	5.48795180722892	3.97590361445783	8.46385542168675	7.03012048192771	6.83433734939759	7.2289156626506	3.60542168674699	6.87349397590361
155	DNge141	14	7.30722891566265	7.05120481927711	4.61144578313253	5.25	6.46385542168675	5.90361445783133	4.64457831325301	8.10240963855422	7.83433734939759	6.55722891566265	7.03313253012048	2.71084337349398	6.39457831325301
156	DNge154	14	7.8433734939759	7.08433734939759	3.71686746987952	5.87951807228916	6.30120481927711	5.72289156626506	3.69879518072289	8.91566265060241	7.46987951807229	6.73493975903614	7.22289156626506	4.16867469879518	7.49397590361446
157	DNge175	14	7.75	6.9066265060241	3.19879518072289	5.71084337349398	6.38253012048193	5.61144578313253	3.21987951807229	8.87650602409639	7.41867469879518	6.67168674698795	7.00903614457831	4.07530120481928	7.43975903614458
158	DNp01	14	7.27409638554217	7.34036144578313	4.17771084337349	4.81626506024096	5.88253012048193	5.51204819277108	4.39156626506024	8.51204819277108	8.2710843373494	6.64156626506024	7.43975903614458	2.67168674698795	6.28614457831325
159	DNp02	14	7.45180722891566	7.13253012048193	3.67168674698795	4.0933734939759	5.45481927710843	5.18975903614458	3.75602409638554	8.63253012048193	8.14759036144578	6.43975903614458	7.17469879518072	2.7921686746988	6.38253012048193
160	DNp05	14	7.52710843373494	6.96987951807229	4.64156626506024	5.59036144578313	6.28313253012048	5.86144578313253	4.97289156626506	8.84939759036144	7.73192771084337	6.21987951807229	6.97289156626506	2.39156626506024	6.06024096385542
161	DNp06	14	7.05722891566265	6.99397590361446	4.79819277108434	5.42168674698795	6.09939759036145	5.81325301204819	5.01506024096386	8.77409638554217	8.56024096385542	6.21686746987952	7.17469879518072	2.82831325301205	6.54518072289157
162	DNp12	14	7.54819277108434	5.9066265060241	3.42469879518072	4.19277108433735	6.18072289156627	5.67168674698795	3.4789156626506	8.65963855421687	7.72289156626506	6.09638554216867	6.08132530120482	3.33734939759036	6.72289156626506
163	DNp33	14	7.99698795180723	7.26204819277108	2.84036144578313	5.15060240963855	6.19578313253012	5.42469879518072	2.84638554216868	9.05421686746988	7.3644578313253	6.92771084337349	7.38855421686747	4.3433734939759	7.68373493975904
164	DNp38	14	6.96987951807229	6.56024096385542	4.05722891566265	5.26506024096386	6.02710843373494	5.46987951807229	4.29819277108434	8.30120481927711	8.17469879518072	6.19277108433735	6.52710843373494	3.87048192771084	7.38253012048193
165	DNp55	14	7.22590361445783	7.43072289156627	4.14759036144578	4.71987951807229	5.43975903614458	5.25301204819277	4.37650602409639	8.71987951807229	8.58132530120482	6.63253012048193	7.30722891566265	3.38253012048193	7.01506024096386
166	DNp73	14	7.62048192771084	7.11746987951807	2.8644578313253	4.37951807228916	5.84939759036145	5.39759036144578	2.92168674698795	8.75	7.05722891566265	6.67168674698795	7.21084337349398	4.30421686746988	7.4066265060241
167	DNd03	15	5.7289156626506	6.88253012048193	3.96987951807229	5.50301204819277	4.76506024096386	4.61144578313253	4.93373493975904	7.2710843373494	8.49397590361446	6.15361445783133	7.16566265060241	3.70180722891566	7.14457831325301
168	DNde005	15	6.08132530120482	7.21987951807229	4.29819277108434	6.74096385542169	5.4066265060241	4.60542168674699	5.70180722891566	7.03012048192771	8.20481927710843	6.14156626506024	7.25602409638554	3.54216867469879	7.03915662650602
169	DNg105	15	6.21987951807229	7.47590361445783	4.63855421686747	5.5	5.70180722891566	5.20180722891566	5.12650602409639	6.82530120481928	8.50602409638554	6.75	7.58132530120482	4.20783132530121	7.49698795180723
170	DNg108	15	6.57228915662651	7.32228915662651	4.30120481927711	4.88253012048193	5.58734939759036	5.20180722891566	4.53614457831325	7.56927710843373	8.33132530120482	6.73795180722892	7.35542168674699	4.07831325301205	7.34036144578313
171	DNg14	15	6.04216867469879	7.63855421686747	4.55722891566265	5.08132530120482	5.8644578313253	5.30722891566265	4.93072289156627	7	8.71686746987952	7	7.66265060240964	4.37349397590361	7.6144578313253
172	DNg49	15	6.67771084337349	7.79819277108434	4.85843373493976	6.66867469879518	5.93373493975904	5.28313253012048	5.50903614457831	7.48493975903614	6.60542168674699	6.96084337349398	7.77409638554217	3.13253012048193	6.23493975903614
173	DNg53	15	6.47289156626506	7.71084337349398	4.20180722891566	6.49397590361446	5.11746987951807	4.68674698795181	5.15963855421687	7.12951807228916	7.18674698795181	7.13253012048193	7.67469879518072	4.03915662650602	7.32831325301205
174	DNg58	15	6.1566265060241	8.16867469879518	3.39759036144578	7.04216867469879	4.01807228915663	4.00301204819277	5.56927710843373	6.79518072289157	7.40963855421687	7.18975903614458	8.08132530120482	4.15361445783133	7.64457831325301
175	DNg74_b	15	6.4066265060241	7.53915662650602	4.88855421686747	5.65060240963855	6.04819277108434	5.52710843373494	5.21686746987952	7.10843373493976	8.5210843373494	6.96385542168675	7.58433734939759	4.21987951807229	7.40060240963855
176	DNg78	15	5.9066265060241	7.75	4.1355421686747	6.27409638554217	5.23192771084337	4.35843373493976	5.3855421686747	6.49096385542169	7.39457831325301	6.88855421686747	7.74397590361446	4.2289156626506	7.49698795180723
177	DNg86	15	6.30722891566265	7.12048192771084	4.58433734939759	5.80722891566265	5.50301204819277	5.00301204819277	5.20481927710843	7.03614457831325	8.18975903614458	6.00903614457831	7.15963855421687	3.70481927710843	7.07228915662651
178	DNg89	15	6.1566265060241	7.82530120481928	4.6144578313253	6.8855421686747	5.46987951807229	4.95481927710843	5.71385542168675	6.79819277108434	7.34036144578313	6.95783132530121	7.94578313253012	3.94879518072289	7.35240963855422
179	DNg90	15	6.46686746987952	7.56927710843373	4.94578313253012	6.71987951807229	6.12349397590361	5.27409638554217	5.76807228915663	7.19277108433735	7.1355421686747	6.5210843373494	7.5933734939759	3.08132530120482	6.45481927710843
180	DNg93	15	6.51506024096386	7.54518072289157	4.57530120481928	5.09939759036145	5.93975903614458	5.38253012048193	4.65963855421687	7.19578313253012	8.32228915662651	7.0210843373494	7.66566265060241	4.29216867469879	7.53915662650602
181	DNge010	15	5.20783132530121	6.72590361445783	3.83132530120482	6.44879518072289	4.3433734939759	4.29518072289157	5.10843373493976	6.96385542168675	8.34036144578313	6.23192771084337	7.03915662650602	4.01506024096386	7.37349397590361
182	DNge026	15	5.98192771084337	7.70783132530121	4.37951807228916	6.55421686746988	5.50602409638554	4.66265060240964	5.39759036144578	6.5933734939759	7.81626506024096	6.8644578313253	7.84638554216867	3.85542168674699	7.23192771084337
183	DNge032	15	5.34939759036145	6.80722891566265	3.93072289156626	6.37048192771084	4.50903614457831	4.17168674698795	5.28012048192771	7.1566265060241	8.78614457831325	5.78915662650602	6.87349397590361	4.04819277108434	7.40361445783133
184	DNge038	15	5.40060240963855	7.3644578313253	3.3644578313253	5.78915662650602	4.51204819277108	4.09036144578313	5.11144578313253	7.35542168674699	8.58132530120482	6.52409638554217	7.50602409638554	4.15060240963855	7.46987951807229
185	DNge041	15	6.43975903614458	7.19277108433735	3.91265060240964	6.89457831325301	5.93674698795181	4.26506024096386	5.67469879518072	7.22590361445783	8.00903614457831	6.04216867469879	7.18373493975904	3.04216867469879	6.73192771084337
186	DNge047	15	5.86746987951807	6.87349397590361	4.56325301204819	6.33734939759036	5.2289156626506	5.01204819277108	5.55421686746988	7.14457831325301	8.24698795180723	5.8433734939759	6.91265060240964	3.70180722891566	6.97289156626506
187	DNge048	15	5.98493975903614	7.40963855421687	4.06626506024096	6.35542168674699	4.50301204819277	4.42771084337349	5.56927710843373	6.91566265060241	8.43975903614458	6.56927710843373	7.54819277108434	4.09638554216867	7.46987951807229
188	DNge049	15	6.12048192771084	7.31626506024096	4.29518072289157	6.2289156626506	5.07530120481928	4.69879518072289	5.16265060240964	7.1355421686747	7.84036144578313	6.56927710843373	7.41265060240964	4.17771084337349	7.38253012048193
189	DNge083	15	6.42771084337349	6.81626506024096	4.37349397590361	6.26807228915663	5.07831325301205	4.54518072289157	5.37048192771084	7.48192771084337	8.25301204819277	5.8644578313253	6.94277108433735	3.08132530120482	6.62650602409639
190	DNge087	15	6.60090361445783	7.74548192771084	4.20933734939759	6.55873493975904	6.07680722891566	5.08885542168675	4.57981927710843	7.11596385542169	6.40512048192771	7.28765060240964	7.89457831325301	3.60542168674699	6.78765060240964
191	DNge102	15	6.23493975903614	7.33132530120482	4.08032128514056	6.04216867469879	5.08032128514056	4.63654618473896	4.89357429718875	7.285140562249	8.66465863453815	6.46787148594377	7.36947791164659	3.8714859437751	7.18072289156626
192	DNge119	15	6.20481927710843	7.28614457831325	4.41867469879518	6.17771084337349	5.18674698795181	4.94879518072289	5.39156626506024	7.14759036144578	8.16867469879518	6.61746987951807	7.36746987951807	3.79819277108434	7.19277108433735
193	DNge123	15	6.04819277108434	7.70481927710843	4.70180722891566	6.80421686746988	5.65963855421687	4.96084337349398	5.75903614457831	6.62349397590361	7.76807228915663	6.85542168674699	7.71385542168675	3.80421686746988	7.30722891566265
194	DNge124	15	6.06024096385542	7.33433734939759	3.95180722891566	6.3855421686747	4.65963855421687	4.40963855421687	5.46084337349398	6.99397590361446	8.11746987951807	6.18975903614458	7.43975903614458	3.56325301204819	7.22289156626506
195	DNge131	15	5.65361445783133	7.26204819277108	3.97289156626506	6.39759036144578	4.90361445783132	4.2289156626506	5.50903614457831	7.4789156626506	8.8433734939759	6.44277108433735	7.44879518072289	3.98493975903614	7.4789156626506
196	DNge148	15	6.05120481927711	7.23192771084337	4.19879518072289	5.86746987951807	5.24698795180723	4.52710843373494	4.8855421686747	7.34638554216867	8.08132530120482	6.45481927710843	7.26204819277108	3.93072289156627	7.25
197	DNp56	15	6.40361445783133	6.85240963855422	5.01204819277108	6.77409638554217	5.7710843373494	5.3855421686747	5.84939759036145	7.29518072289157	8.31626506024096	5.75602409638554	6.90060240963855	2.92771084337349	6.78614457831325
198	DNpe002	15	6.18975903614458	6.99096385542169	3.75301204819277	6.58132530120482	4.9789156626506	4.10843373493976	4.96987951807229	7.16566265060241	8.34638554216867	5.35843373493976	6.95783132530121	2.94277108433735	6.78614457831325
199	aSP22	16	6.70481927710843	7.05421686746988	5.34638554216867	6.64759036144578	6.43373493975904	5.93072289156626	5.78012048192771	8.10240963855422	8.06325301204819	6.46686746987952	7.19578313253012	3.13855421686747	6.68975903614458
200	DNa01	16	6.46385542168675	7.48192771084337	5.14759036144578	6.82831325301205	5.96686746987952	5.46084337349398	5.97590361445783	7.08132530120482	8.14457831325301	6.6566265060241	7.66566265060241	3.34036144578313	6.98493975903614
201	DNa02	16	6.87650602409639	7.38253012048193	5.40060240963855	6.95180722891566	6.19879518072289	5.84939759036145	5.86144578313253	7.90060240963855	7.82228915662651	6.55421686746988	7.43975903614458	3.30722891566265	6.90361445783133
202	DNa03	16	6.94277108433735	7.35240963855422	5.51506024096386	7.19277108433735	6.56626506024096	6.31024096385542	6.06325301204819	8.03614457831325	7.95783132530121	6.42469879518072	7.25301204819277	3.53915662650602	7.07831325301205
203	DNa04	16	7.49397590361446	7.31927710843373	5.1566265060241	6.62650602409639	6.62048192771084	6.25602409638554	5.35240963855422	8.59939759036144	7.01204819277108	6.83734939759036	7.42771084337349	3.13855421686747	6.69578313253012
204	DNa06	16	6.77710843373494	7.62951807228916	5.13855421686747	6.69879518072289	6.18674698795181	5.74096385542169	5.77409638554217	7.62048192771084	7.44578313253012	6.99096385542169	7.54216867469879	3.46084337349398	7.01506024096386
205	DNa07	16	7.75903614457831	7.49698795180723	5.12951807228916	6.83433734939759	6.19879518072289	6.17771084337349	5.78915662650602	8.93373493975904	7.78915662650602	6.99096385542169	7.55722891566265	2.42771084337349	6.24698795180723
206	DNa08	16	6.80120481927711	7.20783132530121	5.5210843373494	6.94277108433735	6.36144578313253	5.95481927710843	5.99698795180723	8.19277108433735	8.23192771084337	6.19277108433735	7.21084337349398	3.09939759036145	6.6566265060241
207	DNa09	16	7.30421686746988	7.19277108433735	5.4789156626506	6.78614457831325	6.78313253012048	6.48192771084337	5.64759036144578	8.64457831325301	7.41867469879518	6.83433734939759	7.28614457831325	3.19879518072289	6.78313253012048
208	DNa10	16	7.56325301204819	7.12951807228916	5.1355421686747	6.9066265060241	7.16867469879518	6.6144578313253	5.25	8.94578313253012	7.69578313253012	6.78313253012048	7.25602409638554	2.55421686746988	6.23795180722892
209	DNa11	16	6.55722891566265	7.36144578313253	5.44879518072289	7.00301204819277	6.39156626506024	5.88855421686747	6.08433734939759	7.48192771084337	8.00301204819277	6.65963855421687	7.41566265060241	3.36144578313253	6.84036144578313
210	DNa13	16	6.60993975903614	7.42921686746988	5.38102409638554	7.03915662650602	6.19277108433735	5.71234939759036	6.09638554216867	7.50451807228916	8.10090361445783	6.5933734939759	7.46536144578313	3.51656626506024	7.13102409638554
211	DNa14	16	6.28915662650602	6.89457831325301	5.3855421686747	6.36746987951807	6.3644578313253	6.00602409638554	5.90361445783133	7.84036144578313	8.38855421686747	6.24096385542169	7.1566265060241	3.88253012048193	7.07831325301205
212	DNa15	16	7.39759036144578	7.45180722891566	5.29216867469879	6.78313253012048	6.54216867469879	6.29216867469879	5.54819277108434	8.35843373493976	7.27710843373494	6.96385542168675	7.45481927710843	3.37349397590361	6.84036144578313
213	DNae001	16	6.78614457831325	7.36144578313253	5.3855421686747	6.97289156626506	6.48493975903614	6.09939759036145	5.97289156626506	7.72289156626506	7.96084337349398	6.67469879518072	7.36144578313253	3.58734939759036	6.96385542168675
214	DNae002	16	7.63855421686747	7.48192771084337	5.45783132530121	6.8433734939759	6.74698795180723	6.41265060240964	5.43373493975904	8.76506024096386	7.41566265060241	6.85843373493976	7.55120481927711	2.97590361445783	6.53012048192771
215	DNae003	16	7.57228915662651	7.56927710843373	5.09939759036145	6.62951807228916	6.8433734939759	6.27710843373494	5.16566265060241	8.58132530120482	6.79819277108434	7.14759036144578	7.50602409638554	3.46385542168675	6.88253012048193
216	DNae004	16	7.49698795180723	7.53915662650602	5.36746987951807	6.74698795180723	6.83132530120482	6.40361445783133	5.54819277108434	8.55120481927711	7.26204819277108	7.15361445783133	7.61746987951807	3.38855421686747	6.86746987951807
217	DNae005	16	6.48493975903614	7.41566265060241	5.14156626506024	7.07228915662651	5.8855421686747	5.45180722891566	6.1144578313253	7.50903614457831	8.05421686746988	6.37650602409639	7.41566265060241	3.23795180722892	6.81927710843373
218	DNae007	16	6.53313253012048	7.28614457831325	4.75301204819277	7.05722891566265	5.87349397590361	5.19879518072289	5.88855421686747	7.47289156626506	7.92469879518072	6.31024096385542	7.21385542168675	3.24397590361446	6.75301204819277
219	DNae008	16	6.65060240963855	7.20180722891566	5.7289156626506	7.02409638554217	6.65963855421687	6.28313253012048	6.14457831325301	7.9066265060241	7.62349397590361	6.62349397590361	7.31024096385542	2.66265060240964	6.27409638554217
220	DNae009	16	7.36144578313253	7.07228915662651	4.93072289156627	6.62048192771084	6.61144578313253	6.23192771084337	5.14457831325301	8.62650602409639	7.61746987951807	6.75	7.20481927710843	3.19277108433735	6.65963855421687
221	DNae010	16	7.67771084337349	7.16566265060241	4.90963855421687	6.56626506024096	6.68373493975904	6.35843373493976	5.01506024096386	8.75301204819277	7.44879518072289	6.83734939759036	7.27409638554217	3.20180722891566	6.85542168674699
222	DNb01	16	7.47289156626506	7.50602409638554	5.40060240963855	6.87349397590361	6.8855421686747	6.38253012048193	5.64759036144578	8.51506024096386	7.41867469879518	6.98192771084337	7.58433734939759	2.89759036144578	6.66265060240964
223	DNb03	16	7.42469879518072	8.03915662650602	5.32379518072289	6.44578313253012	6.70030120481928	6.19879518072289	5.55722891566265	8.11295180722892	7.64006024096386	7.62801204819277	8.10843373493976	2.47138554216867	6.42168674698795
224	DNb04	16	7.42771084337349	7.16666666666667	4.94979919678715	6.73293172690763	6.95783132530121	6.45381526104418	4.97590361445783	8.81927710843373	7.28313253012048	6.8714859437751	7.20682730923695	3.20281124497992	6.7289156626506
225	DNb07	16	6.90060240963855	7.14457831325301	5.53915662650602	7.08132530120482	6.84939759036145	6.50301204819277	5.83433734939759	8.3855421686747	7.73192771084337	6.65060240963855	7.31325301204819	3.5	6.8855421686747
226	DNb08	16	6.09789156626506	7.42168674698795	5.2816265060241	6.94277108433735	6.01506024096386	5.62349397590361	6.11897590361446	6.92620481927711	8.25	6.51957831325301	7.42921686746988	3.65813253012048	7.17168674698795
227	DNb09	16	7.39759036144578	7.17771084337349	5.32228915662651	6.81927710843373	6.61746987951807	6.17771084337349	5.63253012048193	8.55421686746988	7.43674698795181	6.5933734939759	7.39457831325301	2.68674698795181	6.49096385542169
228	DNbe001	16	7.57530120481928	7.12048192771084	4.30722891566265	6.38253012048193	6.72289156626506	6.12048192771084	4.53313253012048	8.8855421686747	7.58734939759036	6.56626506024096	7.22590361445783	2.59036144578313	6.38253012048193
229	DNbe002	16	6.09789156626506	6.84186746987952	5.19126506024096	6.81024096385542	6.14759036144578	5.78313253012048	5.77409638554217	7.53012048192771	8.08132530120482	6.20180722891566	6.92771084337349	3.25301204819277	6.55271084337349
230	DNbe003	16	6.18072289156627	7.31024096385542	4.98493975903614	7.06927710843373	5.78915662650602	5.43373493975904	5.99698795180723	7.09036144578313	8.17168674698795	6.28012048192771	7.4066265060241	3.26204819277108	6.96385542168675
231	DNbe004	16	7.1566265060241	7.21385542168675	5.44879518072289	6.94277108433735	6.73493975903614	6.46686746987952	5.67771084337349	8.60542168674699	7.58433734939759	6.80421686746988	7.34939759036145	3.06325301204819	6.63253012048193
232	DNbe006	16	6.8855421686747	7.36144578313253	5.52409638554217	7.28012048192771	6.41265060240964	5.95180722891566	6.08433734939759	7.82831325301205	8.02409638554217	6.54518072289157	7.45783132530121	3.40963855421687	6.8855421686747
233	DNbe007	16	6.68975903614458	6.81024096385542	5.18975903614458	6.79518072289157	6.08132530120482	5.66566265060241	5.75	7.96084337349398	8.11746987951807	5.82228915662651	6.97289156626506	2.76506024096386	6.42771084337349
234	DNd05	16	6.11144578313253	6.91566265060241	5.67771084337349	7.03012048192771	6.39156626506024	6.05722891566265	6.42168674698795	7.5933734939759	8.25903614457831	6.35240963855422	6.89759036144578	3.30722891566265	6.5210843373494
235	DNde002	16	6.06927710843373	7.24698795180723	5.25	7.05722891566265	6.09939759036145	5.42771084337349	6.11746987951807	7.21385542168675	8.18975903614458	6.25903614457831	7.22590361445783	3.25602409638554	6.70481927710843
236	DNde003	16	5.93975903614458	7.48192771084337	5.18222891566265	7.20331325301205	6.08584337349398	5.59487951807229	6.17921686746988	6.68373493975904	8.06927710843373	6.64909638554217	7.42168674698795	3.82228915662651	7.29518072289157
237	DNg01	16	7.48795180722892	7.16792168674699	5.0625	6.60993975903614	6.7816265060241	6.3433734939759	5.25075301204819	8.66039156626506	6.99924698795181	6.81701807228916	7.32454819277108	3.26280120481928	6.70105421686747
238	DNg02_a	16	7.56124497991968	7.32630522088353	4.72489959839357	6.6285140562249	6.74196787148594	6.28313253012048	4.78714859437751	8.70682730923695	6.79216867469879	6.98995983935743	7.34136546184739	3.44176706827309	6.83232931726908
239	DNg02_b	16	7.1815834767642	7.25731497418244	5.35714285714286	6.97676419965577	6.82271944922547	6.35370051635112	5.56368330464716	8.57228915662651	7.59036144578313	6.88209982788296	7.37865748709122	3.44750430292599	6.81153184165232
240	DNg02_c	16	7.50903614457831	7.21686746987952	5.28313253012048	6.76807228915663	6.88253012048193	6.3644578313253	5.31927710843373	8.68975903614458	7.09939759036145	6.98795180722892	7.47590361445783	3.58433734939759	7.00903614457831
241	DNg02_d	16	7.16566265060241	7.27710843373494	5.62951807228916	6.87650602409639	6.87048192771084	6.51506024096386	5.70783132530121	8.53614457831325	7.35843373493976	6.82228915662651	7.37349397590361	3.41265060240964	6.82831325301205
242	DNg02_e	16	7.43674698795181	7.31626506024096	5.29216867469879	6.75602409638554	6.77409638554217	6.45481927710843	5.42469879518072	8.65963855421687	7.21084337349398	7.04518072289157	7.45481927710843	3.46385542168675	6.87650602409639
243	DNg02_f	16	7.15963855421687	7.29216867469879	5.55120481927711	6.94277108433735	6.90963855421687	6.57530120481928	5.69879518072289	8.55722891566265	7.48192771084337	6.81927710843373	7.31626506024096	3.5933734939759	6.91867469879518
244	DNg02_g	16	7.06325301204819	6.95783132530121	5.33734939759036	6.94879518072289	6.87048192771084	6.38253012048193	5.42771084337349	8.59638554216868	7.6355421686747	6.69277108433735	7.07228915662651	3.54518072289157	6.87349397590361
245	DNg02_h	16	7.30722891566265	7.07530120481928	5.30722891566265	7	6.84939759036145	6.38855421686747	5.62951807228916	8.59638554216868	7.51506024096386	6.78012048192771	7.10843373493976	3.51506024096386	6.83132530120482
246	DNg03	16	5.91506024096386	6.63132530120482	5.49578313253012	7.03734939759036	6.86506024096386	6.42771084337349	6.03855421686747	7.77228915662651	7.95542168674699	6.37409638554217	6.83253012048193	3.78192771084337	6.98253012048193
247	DNg06	16	7.45481927710843	7.39156626506024	4.51506024096386	6.51506024096386	6.78012048192771	6.25	4.59939759036145	8.60843373493976	7.04216867469879	7.18975903614458	7.45481927710843	3.5	6.89156626506024
248	DNg101	16	6.24698795180723	7.21385542168675	5.00301204819277	6.57831325301205	5.88253012048193	5.39457831325301	5.92771084337349	7.21987951807229	8.43373493975904	6.33132530120482	7.33734939759036	3.79216867469879	7.28614457831325
249	DNg111	16	6.24096385542169	7.36746987951807	5.06927710843373	6.98192771084337	6.04216867469879	5.59939759036145	6.10843373493976	7.01807228915663	7.92469879518072	6.42469879518072	7.29518072289157	3.46987951807229	6.91566265060241
250	DNg13	16	6.29216867469879	7.42469879518072	5.28012048192771	7.12951807228916	6.18373493975904	5.68975903614458	6.15361445783133	7.06325301204819	8.04819277108434	6.50301204819277	7.43373493975904	3.63253012048193	7.04216867469879
251	DNg19	16	5.90963855421687	7.34036144578313	4.98795180722892	6.81927710843373	6.01807228915663	5.37650602409639	5.95481927710843	6.64156626506024	8.17168674698795	6.37349397590361	7.34939759036145	3.70180722891566	7.29216867469879
